Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
And since they ship out torrance.,And since they ship out of torrance.,Torrance is a great place to live.,25.400304113642648,0.8198587,Torrance is a great place to visit.,Torrance is a great place.
See fears involve the misuses her imagination.,See fear really involves the misuse of our imagination.,She is a very imaginative person.,25.542734249085413,0.73330855,She is a very imaginative person and has a very vivid imagination.,She is a very imaginative person and has a very active imagination.
They live three block.,They live three blocks away.,They have a lot of neighbors.,18.43199071459941,0.7820399,They have a lot of space.,They have a lot of furniture in their home.
They do have autopsy do her.,They did have an autopsy done on her.,She is dead.,7.102952388463864,0.81422466,They do not have autopsy do her.,They do not have autopsy to do her.
I mean i do know where she goes meetings.,I mean i do not know where she goes to meetings.,I just don't know where she goes when she's not there.,48.4084100258212,0.87177116,I just don't know where she goes when she's not at work.,I just don't know where she goes when she's not at her meetings.
And this is what separates salt.,And that is what separates the salt out.,"Water is heavier than salt, so it sinks to the bottom of the container.",20.928070203954384,0.81771106,"Water is heavier than salt, so it sinks to the bottom of the pan.","Water is heavier than salt, so it sinks to the bottom of the pool."
But he does seem i do not know.,But he does not seem so i do not know.,I do not know if he is a liar.,29.198461482315107,0.84236753,I do not know if he's a liar.,I do not know if he is a liar or not.
I think he is board.,I think he is off the board.,He wants to watch a movie.,9.174311926605503,0.6814178,He wants to go home.,He wants to watch a movie now.
I have spades whatsoever.,I have no spades whatsoever.,I have spades and diamonds and hearts and clubs and diamonds and hearts and clubs and diamonds and hearts and clubs,21.20938490532177,0.7723788,I have spades and diamonds and hearts and clubs and diamonds and hearts and clubs and diamonds.,I have spades and diamonds and hearts and clubs and diamonds and hearts and clubs and hearts and clubs and clubs and
We will have to buy those whiles.,We will not have to buy that for a while.,I haven't bought any in a while.,26.603990650537124,0.7700136,I haven't bought them in a while.,I haven't seen them in a while.
You need to get yourself clip art book and scanners.,You just need to get yourself a clip art book and a scanner.,Clip art books are available at bookstores and online. You can also get clip art from the internet.,32.1337771013389,0.87690914,Clip art books are available at bookstores and online. You can also get clip art online.,Clip art books are available at bookstores and online.
Well you apparently know do it.,Well you apparently knew how to do it.,Well you apparently know do it.,70.2700606405047,0.9029938,Well you apparently know do it.,Well you apparently know how to do it.
I know the one the right.,I know the one in the lower right.,The one on the right is my favorite.,30.438687549913784,0.80558336,The one on the right is my friend.,The one on the right is my favorite band.
Their games start seven.,Their games usually start at seven.,They have a seven-game winning streak.,23.00325566858059,0.86102396,They have a seven game winning streak.,They have a seven-game home schedule.
And one picked it.,And no one ever picked it up.,Then they all went to the door.,10.035106591641844,0.62778324,Then they all went to the store.,Then they all went to the playground.
My sister make a loaves bread got have piece.,My sister made a loaf of bread got to have a piece.,I like bread.,9.572752153739502,0.8304537,I am hungry.,I am hungry now.
You can do it.,You can do it with.,You just have to believe in yourself.,14.926497488173698,0.76670635,You've got this.,You're a great student.
And doors are open house come two dogs.,And all the doors are open into the house come these two dogs.,And doors are open house come two dogs.,54.261340241277246,0.9371278,And doors are open house come two dogs.,And doors are open house come two dogs
Hey look i have no problems.,Hey look i have no problem at all.,I'm so lucky.,4.201680672268907,0.7647904,I'm so lucky!,I have a lot of friends.
The secretaries serf almost no function.,Really the secretary serves almost no function.,The secretary is a very important part of the office.,32.47626414805515,0.84776986,The secretary is a very important part of the company.,The secretary is a very important part of the business.
This looks enough salad.,That looks like enough salad.,I'm going to eat it all.,9.865378922847526,0.7244863,I'm going to eat a lot of it.,I'm going to eat it.
I can finish up hanemakikomis.,I can finish up with a hanemakikomi.,I have a lot of time.,7.37638491863311,0.7629819,I have a lot of time to work on it.,I have a lot of time to spare.
She regurgitates it.,She regurgitates it.,She spits it out.,20.05394102804841,0.91777825,She spits it out.,She spits it back up.
Is ted do.,How is ted doing.,Is ted do.,33.45278263397403,0.9066999,Ted do.,Is ted do
I would go one.,I would probably go like one here.,I want to go to the beach.,10.175620023626912,0.74618685,I want to see a movie at the theater.,I want to see a movie at the cinema.
Could person be making say danny right now.,You know how much could that person be making less than say danny right now.,yes,2.670357936957754,0.703761,Could person be making say dan right now.,Yes
They have tv loud linda.,They have that tv really loud linda.,They have tv loud.,34.48204942556522,0.9326861,They have tv loud.,They have tv loud
T other l perrizo this world.,T the other l perrizo in this world.,T other l perrizo this world.,70.60066019594228,0.9539622,T other l perrizo this world.,T other l perrizo this world
Well i do know that.,Well i do not know these.,"I'm a great cook, but i'm not a great baker.",11.00488262120853,0.6637919,"I'm a great cook, but i'm not a great chef.","I'm a great cook, but i'm not a chef."
That you did send me flowers and uh.,You know that you did send me flowers and uh.,I'm really sorry.,4.716981132075471,0.7191421,I'm so happy.,I'm so happy to see you.
He get real.,He gets sick real easily.,He's a real person.,15.508201735747274,0.74430954,He's a real person.,He's a real man.
To kid and i put.,To the kids and i put excellent.,I put a sock in my pocket.,12.268761910714938,0.6699289,I put a sock.,I put a sock in my pocket and walked.
You scare bejesus of him.,You scared the bejesus out of him.,He's afraid of spiders.,8.231942835071457,0.7399832,He's afraid of you.,He doesn't like you.
Take your time.,Take your time.,You'll be able to read it when you're done.,13.713244186448287,0.7746277,You'll be able to read it when you're finished.,You'll be able to read it when you get home.
I be going say.,I was going to say.,I be going say I be going to say I be going to say I be going to say I be going to say I,35.35945683277472,0.8360412,I be going say I be going to say I be going to say I be going to say I be going to say,I be going say I be going to say I be going to say I be going to say I be going to say.
What does stuff smell like.,What does this stuff smell like.,Stuff smells like stuff.,41.06419657401696,0.87483966,Stuff smells like stuff,Stuff
It would eat things.,It would eat only live things.,It was a monster.,10.40531935188248,0.73965496,It was a hippopotamus.,It was a wolf.
Try have see it play.,Try to have to see how it plays out.,It isn't going to happen.,11.533377298398632,0.7018441,It isn't going to be easy.,It isn't very good.
Turn the tv and help us roll tamales.,Turn off the tv and help us roll some tamales.,We're going to make tamales.,25.008831546566736,0.877592,We're going to have tamales for dinner.,We're going to make tamales for dinner.
