Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
You are not going have salvation.,You are not going to have any salvation.,You are going to hell.,33.753242968558325,0.8331659,You are not going to be saved.,You are not going to have the Holy Ghost.
Something does not look.,Something does not look right.,It's a slam dunk.,5.649717514124294,0.68744093,It's a slam dunk!,It's a slam dunk that it is.
Think about kids.,Think about the kids.,They may be the ones who are most at risk.,14.48906403343582,0.74302316,They may be the ones who will be harmed by it.,Kids are more susceptible to diseases.
You can have it.,You can have it then.,I'm not going to take it back.,12.896063246869135,0.7498814,I'm not going to give it back.,I'm not going to take it.
Well seniors play they have.,Well the seniors play they have.,Well seniors play they have.,79.65705444100873,0.99194515,Well seniors play they have.,Well seniors play they have been.
Just pick it.,Just pick it up.,You're not going to regret it.,7.651245930698301,0.7286692,You're not going to like it.,You're not going to be sorry.
Están más arrugado que sas qués.,Están más arrugados que quien sa qué.,Están más arrugado que sas qués.,59.257600299029725,0.9728943,Están más arrugado que sas qués.,Están más arrugado que sas ojos.
I got everything.,I got like everything.,I can't think of anything to complain about.,21.982170306880423,0.7197535,I can't think of anything I need to buy.,I can't think of anything to do.
Do you agree me.,Do you agree with me.,I think it is impossible to solve the problem of global warming.,11.07918736561133,0.6542958,I think it is impossible to make a car that fast.,I think it is impossible to solve the problem of global warming without action.
Plus they are departing.,Plus when they are departing.,They are leaving a lot of money behind.,23.776706425491536,0.7595113,They are leaving a lot of friends.,They are leaving a lot of money behind them.
And is not hear anything tower you know.,And the is not hearing anything from the tower you know.,And is not hear anything tower you know.,56.92651989022338,0.9129845,Is not hear anything tower you know.,And is not hear any tower you know.
You tell me.,You told me.,I'm not sure.,11.615541922290388,0.71178186,"I'm not sure, but I think that's what he said.","I'm not sure, but I think that's what he thinks."
No i do know.,No i do not know why.,I am a nerd.,3.4246575342465757,0.6675346,I am a dentist.,I am a frog.
Allow remotes fully control it.,Allow the remote to fully control it.,You can do this by setting up a button on the screen to turn it on or off.,16.77261692561482,0.7728702,You can do this by setting up a button on the screen to turn it off.,You can do this by setting up a button on the screen to turn it on.
You know all artists put their.,You know all the all these artists put their.,paintings on display.,7.5313214449016925,0.7638737,paintings in a museum.,paintings on show.
Before he go work.,Before he went to work.,He eat his breakfast.,9.801579067608152,0.80174273,He eats breakfast.,He eat breakfast.
I says those is she is do therapy and stuff.,I says that is very soothing when she is doing therapy and stuff.,I say those is she is do therapy and stuff.,45.55063649964475,0.86668265,I say that is she is do therapy and stuff.,I say those is she is do therapy.
They need become somewhat selfsufficient.,They need to become somewhat selfsufficient.,They need to learn how to cook.,27.59529219073163,0.8278781,They need to learn how to cook for themselves.,They need to learn how to cook and clean.
Well that give you ideas.,Well that gives you an idea.,I think I'm going to make some of my own.,11.509495607486627,0.67612416,I think I'm going to make some of those.,I think I'm going to go and do some research.
And we want to try get rid this.,And we want to try to get rid of that.,We want to try and get rid of this.,59.79156573356922,0.94540656,We want to get rid of this.,We want to try to get rid of the thorns.
Start her meetings hollywood.,Started his own meeting in hollywood.,Start her meetings hollywood.,51.94983657422129,0.8438258,Start her meetings hollywood.,Start her meetings with hollywood.
They look green.,They look a green.,They are the greenest I've ever seen them.,25.286055194402856,0.85906744,They are not green.,They are the greenest I've ever seen.
My parent know.,My parents know.,My parent is a teacher.,45.15940503792748,0.8467716,My parent is a doctor.,My parent is a dentist.
I think he want it.,I think he wants it back.,"He is a very greedy person, isn't he?",8.405560767844644,0.73902047,He is a very greedy person.,He is a very greedy man.
We can go down and sit.,We can go down there and sit.,We can go down and sit.,65.63629785217152,0.97643536,We can go down to the beach.,We can go down and sit in the park.
Of call ira it be call an sd for selfdirected.,Instead of called an ira it is called an ira sd for selfdirected.,Of call ira it be call an sd for selfdirected.,48.110221729009076,0.94610715,It be call an sd for selfdirected.,It be call an sd for selfdirected.
I be go go over.,I am going to go over there.,I be go go over.,29.227327234231655,0.86327493,I be go go over.,I be go go over the hill.
Shred chased ums ground squirrels.,Shred chased a um ground squirrel.,Shred was a squirrel.,38.74472411811996,0.92387015,Shred was a squirrel enthusiast.,Shred was a squirrel dog.
There be eight clubs this mean there are only four left.,Now there are eight clubs out that means there are only four more left.,There be four clubs left.,17.210060819272204,0.91983944,There are only four clubs left.,There be four clubs left to play.
Is compressed out.,Is compressed out.,Is compressed out.,100.0,1.0,Is compressed out of the air.,Is compressed out of a can.
I start my day as.,I started my first day as a senior.,I wake up and take a shower.,10.644474550029031,0.7291888,I wake up and eat breakfast.,I wake up and make breakfast.
You know she have those recipes.,You know she had all those recipes.,She is a cook.,7.244916581752925,0.79632336,She's a cook.,"She's a cook, after all."
Disclose it mhm.,Disclose it mhm.,Disclose it mhm.,100.0,1.0,Disclose it mhm.,Disclose it.
They do start clinton administrations.,They did not start under the clinton administration.,They do start clinton administrations.,58.657551143563104,0.7979277,They do start clinton administrations.,They do start a clinton administration.
No i did say it i went that.,No i did not say it loud i just went like this.,No i did say it i went that.,27.366209965948112,0.8379855,No i did not say it i went that.,No i didn't say it i went that.
I saw that our report.,I saw that in your report.,I saw that our report.,71.4507913984833,0.93472826,I saw that our report was missing.,I saw that our report was very comprehensive.
I forgot horse was in there.,I forgot that horse was in there.,I was surprised that he didn't bite me.,22.693415051317984,0.7018281,I was surprised that he didn't eat the food.,I was surprised that he didn't eat the bread.
And the marketplace be you know i think i live tangiers.,And the marketplace is uh you know maybe i think i live in tangiers.,And the marketplace be you know i think i live tangiers.,67.62889592210128,0.9795934,And the marketplace be you know i think i live tangiers.,And the marketplace be you know i think i live in tangiers.
Yeah she is got boyfriends.,Yeah she is even got a boyfriend.,She likes boys.,9.793673877172965,0.8006377,She likes to date boys.,She has a boyfriend.
