Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
My parent know.,My parents know.,Complete the sentence: My parent know.,51.43213441874136,0.9289216,Complete the sentence: My parent know.,Complete the sentence: My parent know.
I think he want it.,I think he wants it back.,Complete this sentence: I think he want it.,49.888095288422754,0.876598,Complete this sentence: I think he want it.,Complete this sentence:
We can go down and sit.,We can go down there and sit.,We can go down and sit.,65.63629785217152,0.97643536,We can go down and sit.,We can go down and sit.
Of call ira it be call an sd for selfdirected.,Instead of called an ira it is called an ira sd for selfdirected.,False,2.78726135525633,0.6692561,False,True
I be go go over.,I am going to go over there.,Complete the sentence: I be go go over.,31.00045358058985,0.82935065,Complete the sentence: I be go go over.,I be go go over.
Shred chased ums ground squirrels.,Shred chased a um ground squirrel.,Complete the sentence: Shred chased ums ground squirrels.,66.76214162325313,0.9366461,Complete the sentence: Ums chased ums ground squirrels.,Complete the sentence: Ums ground squirrels.
There be eight clubs this mean there are only four left.,Now there are eight clubs out that means there are only four more left.,Complete this sentence: There be eight clubs this mean there be eight clubs this mean there be four clubs this mean there be four,33.48251741055328,0.8872974,Complete this sentence: There be eight clubs this mean there be eight clubs this mean there be four clubs this mean there only four,Complete this sentence: This mean there be eight clubs this mean there be four clubs this mean there only four left.
Is compressed out.,Is compressed out.,Is compressed out.,100.0,1.0,Is compressed out.,Complete the sentence: Is compressed out.
I start my day as.,I started my first day as a senior.,:.,2.1929824561403506,0.673432,:.,:.
You know she have those recipes.,You know she had all those recipes.,Complete the sentence: You know she have those recipes.,66.53338136060287,0.9219277,Complete the sentence: You know she have those recipes.,Complete the sentence: You know she has those recipes.
Disclose it mhm.,Disclose it mhm.,unacceptable,4.901960784313726,0.67829776,unacceptable,acceptable
They do start clinton administrations.,They did not start under the clinton administration.,True,2.717391304347826,0.6604198,True,True
No i did say it i went that.,No i did not say it loud i just went like this.,Complete this sentence: No i did say it i went that.,32.017563834408,0.8201512,Complete this sentence: i did say it i went that.,Complete this sentence: No i did say it i did go that.
I saw that our report.,I saw that in your report.,Complete the sentence: I saw that our report.,59.20366238793804,0.8995106,I saw that our report.,Complete the sentence: I saw that your report.
I forgot horse was in there.,I forgot that horse was in there.,Complete this sentence: I forgot horse was in there.,69.27796510139262,0.9496051,Complete the following sentence: I forgot horse was in there.,Complete this sentence: I forgot horse is in there.
And the marketplace be you know i think i live tangiers.,And the marketplace is uh you know maybe i think i live in tangiers.,acceptable,4.372236380666101,0.682227,acceptable,unacceptable
Yeah she is got boyfriends.,Yeah she is even got a boyfriend.,True,2.232142857142857,0.71780956,True,True
I would never say something that.,I would never say something like that but.,sentence: Complete this sentence: I would never say something that.,62.899135000277,0.88513696,The complete this sentence: I would never say something that.,sentence: I would never say something that.
We will talk those there too.,We will talk about that there too.,Complete the sentence: We will talk those there too.,51.47137100336528,0.91511935,Complete the sentence: We will talk those there too.,Complete the sentence: We will talk those there too.
And it be franchises of do packaging sending uh bases.,And it was a franchise of doing packaging sending uh from a mall basis.,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete,9.600928609880462,0.6698306,Complete the following sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence:,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence:
That be connected one them.,That was connected to one of them.,That be connected one them.,46.15655884788506,0.9205481,Complete the sentence: That be connected one them.,Complete the following sentence: That be connected one them.
So you always got hole.,So you always got a hole.,Complete the sentence: So you always got hole.,64.89112484972419,0.9322607,Complete this sentence: So you always got hole.,Complete the sentence: So you always get hole.
They had soared high.,They had soared really high.,Complete this sentence: They had soared high.,53.58717264191083,0.9559699,Complete this sentence: They had soared high.,Complete this sentence: They had soared high. Complete this sentence: They had soared high.
Not you know.,Not you know.,Not you know.,100.0,1.0000001,Not you know.,True.
Oh i sell.,Oh i sold.,I am a..........................................................................................................................................................................................................................................................................................,0.2620545073375262,0.7163254,I am a..................................................................................................................................................................................................................................................................................................,I am a..........................................................................................................................................................................................................................................................................
What do you want drink bernard.,What do you want to drink bernard.,What do you want drink bernard.,83.1228132217191,0.99117684,Complete the sentence: What do you want drink bernard.,Complete the sentence: What do you want drink bernard.
You can come the courtrooms.,You can come in the courtroom.,"Complete the sentence: ""You can come the courtrooms.""",64.85999941511172,0.9271021,"Complete the sentence: ""You can come to the courtrooms.""","Complete the sentence: ""You can come the courtrooms."
I get something tell you alice.,I got something to tell you alice.,unacceptable,6.076762460351615,0.6694472,unacceptable,unacceptable
This be i think battle.,That is i think half the battle.,Complete the sentence: This be i think battle.,38.21159837304357,0.77230525,Complete the following sentence: This be i think battle.,Complete the sentence: This be i think a battle.
It do make any difference for her.,It really does not make any difference for her.,Complete this sentence: complete this sentence: complete this sentence: complete this sentence: complete this sentence: complete this sentence: complete,8.097736399431463,0.6301397,Complete this sentence: Complete this sentence: complete this sentence: complete this sentence: complete this sentence: complete this sentence: complete,Complete this sentence: Complete this sentence: Complete this sentence: complete this sentence: complete this sentence: complete this sentence: complete
